"created_at","id","id_str","text","truncated","entities:hashtags:text","entities:hashtags:indices","entities:symbols","entities:user_mentions","entities:urls:url","entities:urls:expanded_url","entities:urls:display_url","entities:urls:indices","metadata:iso_language_code","metadata:result_type","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","user:id","user:id_str","user:name","user:screen_name","user:location","user:description","user:url","user:entities:url:urls:url","user:entities:url:urls:expanded_url","user:entities:url:urls:display_url","user:entities:url:urls:indices","user:entities:description:urls","user:protected","user:followers_count","user:friends_count","user:listed_count","user:created_at","user:favourites_count","user:utc_offset","user:time_zone","user:geo_enabled","user:verified","user:statuses_count","user:lang","user:contributors_enabled","user:is_translator","user:is_translation_enabled","user:profile_background_color","user:profile_background_image_url","user:profile_background_image_url_https","user:profile_background_tile","user:profile_image_url","user:profile_image_url_https","user:profile_banner_url","user:profile_link_color","user:profile_sidebar_border_color","user:profile_sidebar_fill_color","user:profile_text_color","user:profile_use_background_image","user:has_extended_profile","user:default_profile","user:default_profile_image","user:following","user:follow_request_sent","user:notifications","user:translator_type","geo:type","geo:coordinates","coordinates:type","coordinates:coordinates","place:id","place:url","place:place_type","place:name","place:full_name","place:country_code","place:country","place:contained_within","place:bounding_box:type","place:bounding_box:coordinates","place:attributes","contributors","is_quote_status","retweet_count","favorite_count","favorited","retweeted","possibly_sensitive","lang"
"Thu Aug 10 21:00:49 +0000 2017",895751814926282752,"895751814926282752","Talk Like a Human: 8 Phrases to Avoid Saying to Your Customers  https://t.co/YWd8KsJRPX  #Support   #CM",FALSE,"Support","89","()","()","https://t.co/YWd8KsJRPX","https://zapier.com/blog/customer-support-communication/","zapier.com/blog/customer-…","64","en","recent","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,358776150,"358776150","Valdes Nzalli","valdesjo77","Douala","SysAdmin, Passionné des TIC, 
Security Evangelist!","https://t.co/mha530OLHM","https://t.co/mha530OLHM","https://blog.vnzalli.cm","blog.vnzalli.cm","0","()",FALSE,3259,1863,783,"Sat Aug 20 13:48:31 +0000 2011",8253,3600,"West Central Africa",TRUE,FALSE,92379,"fr",FALSE,FALSE,FALSE,"000000","http://pbs.twimg.com/profile_background_images/384573780/nvdigitaldistortion.br.jpg","https://pbs.twimg.com/profile_background_images/384573780/nvdigitaldistortion.br.jpg",FALSE,"http://pbs.twimg.com/profile_images/2922359031/c47d44760a8c30cda9fd982a6a53db55_normal.jpeg","https://pbs.twimg.com/profile_images/2922359031/c47d44760a8c30cda9fd982a6a53db55_normal.jpeg",NA,"138B2E","000000","02B4B8","000000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,FALSE,"en"
"Thu Aug 10 21:00:46 +0000 2017",895751800967573504,"895751800967573504","RT @afemal3pr: Relationships are hard work. Idc what anyone says. They require constant effort, forgiveness, putting your pride aside, and…",FALSE,NA,NA,"()","((screen_name . afemal3pr) (name . super duper GAY time) (id . 2148939786) (id_str . 2148939786) (indices . #(3 13)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,752618935,"752618935","ㅤㅤㅤ","articua","New Bedford, MA","ig: articua 📧: xdias16@gmail.com kjp","https://t.co/cml8oUmwtw","https://t.co/cml8oUmwtw","http://Instagram.com/articua","Instagram.com/articua","0","()",FALSE,1088,1137,6,"Sun Aug 12 06:42:14 +0000 2012",3782,-14400,"Eastern Time (US & Canada)",TRUE,FALSE,15880,"en",FALSE,FALSE,FALSE,"31343D","http://pbs.twimg.com/profile_background_images/465319078219894784/upKvbM8x.jpeg","https://pbs.twimg.com/profile_background_images/465319078219894784/upKvbM8x.jpeg",FALSE,"http://pbs.twimg.com/profile_images/871975461974401024/x53lnQT8_normal.jpg","https://pbs.twimg.com/profile_images/871975461974401024/x53lnQT8_normal.jpg","https://pbs.twimg.com/profile_banners/752618935/1482557628","1B95E0","212535","000C29","784726",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"regular","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,512,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 21:00:45 +0000 2017",895751799176650753,"895751799176650753","The power of a #donor communications calendar, by @joegarecht. Great advice on how to setup effective communication… https://t.co/couK8alTwt",TRUE,"donor","15","()","((screen_name . joegarecht) (name . Garecht Fundraising) (id . 872903588049235969) (id_str . 872903588049235969) (indices . #(50 61)))","https://t.co/couK8alTwt","https://twitter.com/i/web/status/895751799176650753","twitter.com/i/web/status/8…","117","en","recent","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",NA,NA,NA,NA,NA,16207080,"16207080","Dana Ostomel","dostomel","New York, NY","Founder, https://t.co/E8ZhX4Pt5I - Acquired by Firespring August 2016. Mom. Foodie. Crowdfunding speaker. Entrepreneur.","https://t.co/FuJI42O3Su","https://t.co/FuJI42O3Su","http://www.firespring.org","firespring.org","0","((url . https://t.co/E8ZhX4Pt5I) (expanded_url . http://DepositaGift.com) (display_url . DepositaGift.com) (indices . #(9 32)))",FALSE,650,699,47,"Tue Sep 09 18:40:46 +0000 2008",386,-14400,"Eastern Time (US & Canada)",FALSE,FALSE,1141,"en",FALSE,FALSE,FALSE,"BADFCD","http://abs.twimg.com/images/themes/theme12/bg.gif","https://abs.twimg.com/images/themes/theme12/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/778989065412681728/y0aXQEfe_normal.jpg","https://pbs.twimg.com/profile_images/778989065412681728/y0aXQEfe_normal.jpg","https://pbs.twimg.com/profile_banners/16207080/1470750575","FF691F","F2E195","FFF7CC","0C3E53",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,FALSE,"en"
"Thu Aug 10 21:00:45 +0000 2017",895751797909934082,"895751797909934082","The most important thing in communication is to hear what isn't being said. - Peter Drucker #quote",FALSE,"quote","92","()","()",NA,NA,NA,NA,"en","recent","<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",NA,NA,NA,NA,NA,17218433,"17218433","Art Trevethan","ygthb","ÜT: 29.879188,-97.9263","https://t.co/GSmM2WU6BX #Entrepreneur, #Evangelist, #Writer, #Marketing, #Dad","https://t.co/zBSNsSMtfP","https://t.co/zBSNsSMtfP","http://www.velocityvue.com","velocityvue.com","0","((url . https://t.co/GSmM2WU6BX) (expanded_url . http://www.VelocityVue.com) (display_url . VelocityVue.com) (indices . #(0 23)))",FALSE,752,737,140,"Thu Nov 06 20:19:15 +0000 2008",32,-18000,"Central Time (US & Canada)",TRUE,FALSE,3942,"en",FALSE,FALSE,FALSE,"131516","http://pbs.twimg.com/profile_background_images/276285903/Twitterback2.jpg","https://pbs.twimg.com/profile_background_images/276285903/Twitterback2.jpg",TRUE,"http://pbs.twimg.com/profile_images/517080356776714241/iD08E5MN_normal.jpeg","https://pbs.twimg.com/profile_images/517080356776714241/iD08E5MN_normal.jpeg","https://pbs.twimg.com/profile_banners/17218433/1497022865","ABB8C2","FFFFFF","EFEFEF","333333",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 21:00:42 +0000 2017",895751783523512320,"895751783523512320","RT @CuteiMessages: do y'all see how easy communication is???? SO EASY. https://t.co/0EFKJ6tKyP",FALSE,NA,NA,"()","((screen_name . CuteiMessages) (name . ️) (id . 1086837944) (id_str . 1086837944) (indices . #(3 17)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,2259061658,"2259061658","Lady Nuggets","cries_in_indie","123 Fake Street","Jeg spiser brød og gråter på gulvet 🍞_🍞","https://t.co/DZJdZbe7gm","https://t.co/DZJdZbe7gm","http://madame-zombie.tumblr.com/","madame-zombie.tumblr.com","0","()",FALSE,436,316,4,"Mon Dec 23 15:24:35 +0000 2013",13148,7200,"Ljubljana",FALSE,FALSE,7009,"es",FALSE,FALSE,FALSE,"73E329","http://pbs.twimg.com/profile_background_images/501378020372779008/zwiZTDxd.jpeg","https://pbs.twimg.com/profile_background_images/501378020372779008/zwiZTDxd.jpeg",TRUE,"http://pbs.twimg.com/profile_images/889633715277660161/xfXiHaku_normal.jpg","https://pbs.twimg.com/profile_images/889633715277660161/xfXiHaku_normal.jpg","https://pbs.twimg.com/profile_banners/2259061658/1500561508","2BC22B","000000","DDEEF6","333333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,13956,0,FALSE,FALSE,FALSE,"en"
"Thu Aug 10 21:00:38 +0000 2017",895751769472499713,"895751769472499713","@FoxNews @jessebwatters Donald Trump is making this a higher threat because of his actions.
Improvising a highly se… https://t.co/UnlLKbVmXW",TRUE,NA,NA,"()","((screen_name . FoxNews) (name . Fox News) (id . 1367531) (id_str . 1367531) (indices . #(0 8)))","https://t.co/UnlLKbVmXW","https://twitter.com/i/web/status/895751769472499713","twitter.com/i/web/status/8…","117","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",895734590207393792,"895734590207393792",1367531,"1367531","FoxNews",826327397679104001,"826327397679104001","Rose Marie","RoseMarieoolala","","",NA,NA,NA,NA,NA,"()",FALSE,141,447,3,"Tue Jan 31 07:12:58 +0000 2017",7952,NA,NA,FALSE,FALSE,9081,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,1,FALSE,FALSE,NA,"en"
"Thu Aug 10 21:00:38 +0000 2017",895751768868626432,"895751768868626432","How To: Crisis Communication During Disaster Recovery: https://t.co/FKt0gTXKme #DisasterRecovery https://t.co/g4VCpzTI4k",FALSE,"DisasterRecovery","79","()","()","https://t.co/FKt0gTXKme","http://bit.ly/2flhW4s","bit.ly/2flhW4s","55","en","recent","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",NA,NA,NA,NA,NA,52162185,"52162185","OnRamp Data Centers","onrampaccess","Austin, TX & Raleigh, NC","Compliant Hosting Solutions & Data Center Services  #DataCenter #Colocation #HybridHosting #Cloud #DisasterRecovery #HIPAA #PCI #Hosting #ATX #Raleigh","http://t.co/39ZZxulcBE","http://t.co/39ZZxulcBE","http://www.onr.com","onr.com","0","()",FALSE,3360,5001,168,"Mon Jun 29 19:36:49 +0000 2009",1723,-18000,"Central Time (US & Canada)",FALSE,FALSE,5749,"en",FALSE,FALSE,FALSE,"A1BA66","http://pbs.twimg.com/profile_background_images/559790633/twitterback4.jpg","https://pbs.twimg.com/profile_background_images/559790633/twitterback4.jpg",FALSE,"http://pbs.twimg.com/profile_images/1861598441/OnRampTwittergif3_normal.gif","https://pbs.twimg.com/profile_images/1861598441/OnRampTwittergif3_normal.gif","https://pbs.twimg.com/profile_banners/52162185/1424889720","486B20","C0DEED","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,FALSE,"en"
"Thu Aug 10 21:00:37 +0000 2017",895751762736545792,"895751762736545792","RT @ohgirIquotes: look how easy that is!! all u have to do is communicate with me. communication is the key. https://t.co/EUWnxKf7DN",FALSE,NA,NA,"()","((screen_name . ohgirIquotes) (name . Girl Quotes ღ) (id . 875607744) (id_str . 875607744) (indices . #(3 16)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,2272147543,"2272147543","Joana","m_joana_","","Oporto📍insta joanamartins06",NA,NA,NA,NA,NA,"()",FALSE,1257,617,1,"Wed Jan 01 22:00:11 +0000 2014",5550,3600,"Lisbon",TRUE,FALSE,37217,"pt",FALSE,FALSE,FALSE,"131516","http://pbs.twimg.com/profile_background_images/623590107157798912/JjFheDDb.jpg","https://pbs.twimg.com/profile_background_images/623590107157798912/JjFheDDb.jpg",TRUE,"http://pbs.twimg.com/profile_images/886727651888689152/1F5g4t6O_normal.jpg","https://pbs.twimg.com/profile_images/886727651888689152/1F5g4t6O_normal.jpg","https://pbs.twimg.com/profile_banners/2272147543/1501098531","4AD4C8","FFFFFF","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"regular","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,101041,0,FALSE,FALSE,FALSE,"en"
"Thu Aug 10 21:00:35 +0000 2017",895751756960985089,"895751756960985089","RT @BeatJoven: Good communication between the artist and producer is key.",FALSE,NA,NA,"()","((screen_name . BeatJoven) (name . Jove) (id . 820478881) (id_str . 820478881) (indices . #(3 13)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,408920892,"408920892","Spencer","SpencerAScott","Fort Wayne, IN","dj & producer","https://t.co/I05Ngl7G6M","https://t.co/I05Ngl7G6M","http://soundcloud.com/scottybeatsmusic","soundcloud.com/scottybeatsmus…","0","()",FALSE,545,447,3,"Thu Nov 10 02:04:58 +0000 2011",2876,-14400,"Eastern Time (US & Canada)",TRUE,FALSE,8147,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/809556076995682305/GGJTg-VK_normal.jpg","https://pbs.twimg.com/profile_images/809556076995682305/GGJTg-VK_normal.jpg","https://pbs.twimg.com/profile_banners/408920892/1494476285","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,1,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 21:00:33 +0000 2017",895751749020954625,"895751749020954625","RT @eemanabbasi: In my eyes, the best/most effective type of communication requires both parties to humble themselves and assume the other…",FALSE,NA,NA,"()","((screen_name . eemanabbasi) (name . eemi) (id . 2960723902) (id_str . 2960723902) (indices . #(3 15)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,1572398328,"1572398328","paletero papi","pablocurates","California, USA","South Los Angeles and East Bay queer brown poetry, weaving, shooting, & curating culture - writing for The Post Internazionale","https://t.co/GcH6pWbDYn","https://t.co/GcH6pWbDYn","http://Instagram.com/p.synergy","Instagram.com/p.synergy","0","()",FALSE,1495,628,17,"Sat Jul 06 09:53:36 +0000 2013",22493,-25200,"Arizona",TRUE,FALSE,19639,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/889758091264184320/QlUobGdW_normal.jpg","https://pbs.twimg.com/profile_images/889758091264184320/QlUobGdW_normal.jpg","https://pbs.twimg.com/profile_banners/1572398328/1475559692","BDD8DC","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,2,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 21:00:30 +0000 2017",895751734806630400,"895751734806630400","RT @GaryCurneen: Great Team Captains specialize in:
- Relationships
- Communication 
- Energy
- Work rate
- Influence 
- Extra work
- Tough…",FALSE,NA,NA,"()","((screen_name . GaryCurneen) (name . Gary Curneen) (id . 39868482) (id_str . 39868482) (indices . #(3 15)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,1055506772,"1055506772","LMR","luismtrocha","Porto, Portugal","Sports Enthusiast.  Columnist at @dntwit / In Love with the Game.","https://t.co/8iAk0p7MfH","https://t.co/8iAk0p7MfH","http://lmiguelrocha.tumblr.com","lmiguelrocha.tumblr.com","0","()",FALSE,199,686,3,"Wed Jan 02 16:26:41 +0000 2013",1289,3600,"Casablanca",FALSE,FALSE,4356,"pt",FALSE,FALSE,FALSE,"29F2CD","http://abs.twimg.com/images/themes/theme18/bg.gif","https://abs.twimg.com/images/themes/theme18/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/805538609994539008/q3_JFURr_normal.jpg","https://pbs.twimg.com/profile_images/805538609994539008/q3_JFURr_normal.jpg","https://pbs.twimg.com/profile_banners/1055506772/1480889869","ABB8C2","FFFFFF","F6F6F6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,133,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 21:00:27 +0000 2017",895751721141633024,"895751721141633024","@TommyTVHD @official_DNL There communication with community who purchased game sucks.",FALSE,NA,NA,"()","((screen_name . TommyTVHD) (name . Tommy) (id . 1254072882) (id_str . 1254072882) (indices . #(0 10)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",895749820681515008,"895749820681515008",1254072882,"1254072882","TommyTVHD",372381989,"372381989","Pegleg","pegleg1972","Okeechobee, FL","",NA,NA,NA,NA,NA,"()",FALSE,23,51,1,"Mon Sep 12 17:29:32 +0000 2011",105,NA,NA,FALSE,FALSE,442,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/770307657135632384/tmiM5RaJ_normal.jpg","https://pbs.twimg.com/profile_images/770307657135632384/tmiM5RaJ_normal.jpg",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 21:00:23 +0000 2017",895751704578228224,"895751704578228224","Communication lost, attempting to reconnect..",FALSE,NA,NA,"()","()",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,854589248766431232,"854589248766431232","Fenrir","Ob_Eyes","","~Without pain, you won't become strong. ~ Double Nana in Fortis 07
Hands off @aaron_the_king",NA,NA,NA,NA,NA,"()",FALSE,127,616,0,"Wed Apr 19 06:55:29 +0000 2017",1021,NA,NA,FALSE,FALSE,2051,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/892016311710216192/NoUv_-Wi_normal.jpg","https://pbs.twimg.com/profile_images/892016311710216192/NoUv_-Wi_normal.jpg","https://pbs.twimg.com/profile_banners/854589248766431232/1499703576","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,1,FALSE,FALSE,NA,"en"
"Thu Aug 10 21:00:19 +0000 2017",895751687830417408,"895751687830417408","RT @citygirlhanna: #Publicists are the conduits between an org &amp; its customers, prospects, employees, investors, stakeholders https://t.co/…",FALSE,"Publicists","19","()","((screen_name . citygirlhanna) (name . Hanna Porterfield) (id . 25753005) (id_str . 25753005) (indices . #(3 17)))",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,45363947,"45363947","PR Girl Jayla","MissJayChante","","22 |#UCMAlumna | #PRGirl | #blogger | https://t.co/ufH3LjbzTU |",NA,NA,NA,NA,NA,"((url . https://t.co/ufH3LjbzTU) (expanded_url . http://JaylaKearney.wixsite.com/portfolio) (display_url . JaylaKearney.wixsite.com/portfolio) (indices . #(38 61)))",FALSE,1869,1135,39,"Sun Jun 07 16:05:13 +0000 2009",2344,-18000,"Central Time (US & Canada)",TRUE,FALSE,21475,"en",FALSE,FALSE,FALSE,"9AE4E8","http://pbs.twimg.com/profile_background_images/489268355656712192/0cpWcVGb.jpeg","https://pbs.twimg.com/profile_background_images/489268355656712192/0cpWcVGb.jpeg",TRUE,"http://pbs.twimg.com/profile_images/856667907757023232/eBjhlLa7_normal.jpg","https://pbs.twimg.com/profile_images/856667907757023232/eBjhlLa7_normal.jpg","https://pbs.twimg.com/profile_banners/45363947/1474652527","981CEB","FFFFFF","7A0909","080208",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,3,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 21:00:17 +0000 2017",895751679978733569,"895751679978733569","RT @UrbanCulture06: Away from Toke Makinwa's opinion, how about your opinion concerning mode of communication in relationship.
Vote and Ret…",FALSE,NA,NA,"()","((screen_name . UrbanCulture06) (name . Made In Ibadan) (id . 1245828488) (id_str . 1245828488) (indices . #(3 18)))",NA,NA,NA,NA,"en","recent","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",NA,NA,NA,NA,NA,392824922,"392824922","Olufunmilola","Ikeoluwa_","Lagos, Nigeria","God...Love...Music...Laughter...Good food... Biomedical Scientist 🔬💉💊",NA,NA,NA,NA,NA,"()",FALSE,572,528,3,"Mon Oct 17 16:36:09 +0000 2011",523,NA,NA,TRUE,FALSE,4367,"en",FALSE,FALSE,FALSE,"642D8B","http://abs.twimg.com/images/themes/theme10/bg.gif","https://abs.twimg.com/images/themes/theme10/bg.gif",TRUE,"http://pbs.twimg.com/profile_images/895068626436448256/4PZZCa91_normal.jpg","https://pbs.twimg.com/profile_images/895068626436448256/4PZZCa91_normal.jpg","https://pbs.twimg.com/profile_banners/392824922/1467978118","FF0000","65B0DA","7AC3EE","3D1957",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,182,0,FALSE,FALSE,NA,"en"
"Thu Aug 10 21:00:16 +0000 2017",895751677977997319,"895751677977997319","✈️ Airplane Aeroplane Emoji ↺RT❤️️ https://t.co/YkdhdoCfqC #girth #startle #communication #ferra #write #knowledge #brid",FALSE,"girth","59","()","()","https://t.co/YkdhdoCfqC","http://www.1clickemoji.com/4422","1clickemoji.com/4422","35","en","recent","<a href=""http://knowyoursmiley.com"" rel=""nofollow"">KnowYourSmiley</a>",NA,NA,NA,NA,NA,821080040289030144,"821080040289030144","KnowYourSmiley","KnowYourSmiley","","The latest emojis with easy search. Copy paste in 1-Click:","https://t.co/Bqml07CE50","https://t.co/Bqml07CE50","http://www.1clickemoji.com","1clickemoji.com","0","()",FALSE,363,15,45,"Mon Jan 16 19:41:51 +0000 2017",1,NA,NA,FALSE,FALSE,370830,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/887491154391949312/8114zChX_normal.jpg","https://pbs.twimg.com/profile_images/887491154391949312/8114zChX_normal.jpg","https://pbs.twimg.com/profile_banners/821080040289030144/1500429444","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,0,0,FALSE,FALSE,FALSE,"en"
"Thu Aug 10 21:00:13 +0000 2017",895751662727557122,"895751662727557122","RT @IanHannigan: Satellite sends unbreakable cipher from space https://t.co/pmWGC3zyAA #quantum #communication #space #entanglement #news #…",FALSE,"quantum","87","()","((screen_name . IanHannigan) (name . Ian Hannigan) (id . 129065725) (id_str . 129065725) (indices . #(3 15)))","https://t.co/pmWGC3zyAA","http://news.xinhuanet.com/english/2017-08/10/c_136514705.htm","news.xinhuanet.com/english/2017-0…","63","en","recent","<a href=""https://gamedevbrain.wordpress.com/"" rel=""nofollow"">Space Cowboy Scifi Bot</a>",NA,NA,NA,NA,NA,3370169638,"3370169638","Space Cowboy Scifi","CowboySciFiBot","","Spreading the word on Scifi topics.  I retweet #space #scifi If youre into games, check out my creator @magicrat_larry he's building something you might enjoy.",NA,NA,NA,NA,NA,"()",FALSE,13895,692,13540,"Sat Jul 11 01:53:43 +0000 2015",16,NA,NA,FALSE,FALSE,1268311,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/619702972793098240/w4k1swXS_normal.jpg","https://pbs.twimg.com/profile_images/619702972793098240/w4k1swXS_normal.jpg",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,FALSE,1,0,FALSE,FALSE,FALSE,"en"
"Thu Aug 10 21:00:09 +0000 2017",895751647586127872,"895751647586127872","Excellent  comment -  unpredictability  is  a total asset  to  any  type  of  communication with an aggressor- than… https://t.co/GgS8wgktTZ",TRUE,NA,NA,"()","()","https://t.co/GgS8wgktTZ","https://twitter.com/i/web/status/895751647586127872","twitter.com/i/web/status/8…","117","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,1352396700,"1352396700","Laura  Lane","Laura77773","Undisclosed","❤️❤️😍🇺🇸💖🍨🚝🚂🚂🚉🚊",NA,NA,NA,NA,NA,"()",FALSE,174,191,1,"Sun Apr 14 17:44:20 +0000 2013",8821,NA,NA,FALSE,FALSE,8875,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/3521317040/dffda9413d15a2d7cd8f2c4150717389_normal.jpeg","https://pbs.twimg.com/profile_images/3521317040/dffda9413d15a2d7cd8f2c4150717389_normal.jpeg","https://pbs.twimg.com/profile_banners/1352396700/1501003154","981CEB","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",NA,TRUE,0,0,FALSE,FALSE,FALSE,"en"
