"created_at","id","id_str","text","truncated","entities:hashtags","entities:symbols","entities:user_mentions","entities:urls","metadata:iso_language_code","metadata:result_type","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","user:id","user:id_str","user:name","user:screen_name","user:location","user:description","user:url","user:entities:description:urls","user:protected","user:followers_count","user:friends_count","user:listed_count","user:created_at","user:favourites_count","user:utc_offset","user:time_zone","user:geo_enabled","user:verified","user:statuses_count","user:lang","user:contributors_enabled","user:is_translator","user:is_translation_enabled","user:profile_background_color","user:profile_background_image_url","user:profile_background_image_url_https","user:profile_background_tile","user:profile_image_url","user:profile_image_url_https","user:profile_banner_url","user:profile_link_color","user:profile_sidebar_border_color","user:profile_sidebar_fill_color","user:profile_text_color","user:profile_use_background_image","user:has_extended_profile","user:default_profile","user:default_profile_image","user:following","user:follow_request_sent","user:notifications","user:translator_type","geo","coordinates","place","contributors","is_quote_status","retweet_count","favorite_count","favorited","retweeted","lang"
"Thu Aug 10 21:01:51 +0000 2017",895752075719716865,"895752075719716865","RT @TheCosmos_: Oh honey :( Male bees don't pollinate .... he's probably cheating. And he can't even come up with a decent lie?! I hate men…",FALSE,"()","()","((screen_name . TheCosmos_) (name . alli☀️) (id . 239551866) (id_str . 239551866) (indices . #(3 14)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,2693769598,"2693769598","Lorelei Peete 🌞","lorelei_peete","314","snap// loreleipeete","https://t.co/0PKHHdULBM","()",FALSE,778,455,8,"Thu Jul 10 04:16:32 +0000 2014",28287,NA,NA,TRUE,FALSE,18448,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/881971024115490816/tpsg70fu_normal.jpg","https://pbs.twimg.com/profile_images/881971024115490816/tpsg70fu_normal.jpg","https://pbs.twimg.com/profile_banners/2693769598/1499113254","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,TRUE,26733,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:51 +0000 2017",895752074620751872,"895752074620751872","Just give as much as you take,
Forgive as much as you hate– Or get the fuck out!",FALSE,"()","()","()","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,634106827,"634106827","Transfinancial Man.","XXX_Clinton","","Black. Weary. No hetero. [views are my own.]",NA,"()",FALSE,261,210,2,"Thu Jul 12 22:38:22 +0000 2012",1613,-36000,"Hawaii",FALSE,FALSE,19217,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/894643117131005952/hrwg74fV_normal.jpg","https://pbs.twimg.com/profile_images/894643117131005952/hrwg74fV_normal.jpg","https://pbs.twimg.com/profile_banners/634106827/1498150059","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:51 +0000 2017",895752073861574656,"895752073861574656","RT @TheCosmos_: Oh honey :( Male bees don't pollinate .... he's probably cheating. And he can't even come up with a decent lie?! I hate men…",FALSE,"()","()","((screen_name . TheCosmos_) (name . alli☀️) (id . 239551866) (id_str . 239551866) (indices . #(3 14)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,328725047,"328725047","ʚcicadaSɞ(੭ˊ͈ ꒵ˋ͈)੭̸","ajonmu","Dundee, Scotland","20. Dundee/Perth. Scotland.","https://t.co/hiRF1IdliA","()",FALSE,293,333,4,"Sun Jul 03 22:35:37 +0000 2011",29002,7200,"Amsterdam",FALSE,FALSE,17397,"en",FALSE,FALSE,FALSE,"000000","http://pbs.twimg.com/profile_background_images/535191264036012032/YYCaki4e.jpeg","https://pbs.twimg.com/profile_background_images/535191264036012032/YYCaki4e.jpeg",TRUE,"http://pbs.twimg.com/profile_images/894354998766776320/ZSwk3Q7A_normal.jpg","https://pbs.twimg.com/profile_images/894354998766776320/ZSwk3Q7A_normal.jpg","https://pbs.twimg.com/profile_banners/328725047/1481164726","F5ABB5","000000","E3E2DE","634047",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,TRUE,26733,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:51 +0000 2017",895752073186340870,"895752073186340870","I hate the baby hairs on a frontal.",FALSE,"()","()","()","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,43251266,"43251266","QueenBeautifull","GeauxBEAUTIFULL","Who Dat Nation","Black Queen, Mom, Southern Gal, Natural Queen, Mississippi Girl, Fitness Addict, Sports Junkie, Saints Fan, Hail State, Geaux LSU, CountryGal",NA,"()",FALSE,893,595,18,"Fri May 29 02:23:59 +0000 2009",949,NA,NA,TRUE,FALSE,102429,"en",FALSE,FALSE,FALSE,"0099B9","http://pbs.twimg.com/profile_background_images/83498364/17243_1221901789423_1285290112_515582_7490742_n.jpg","https://pbs.twimg.com/profile_background_images/83498364/17243_1221901789423_1285290112_515582_7490742_n.jpg",FALSE,"http://pbs.twimg.com/profile_images/861419288909033472/VTgXpevx_normal.jpg","https://pbs.twimg.com/profile_images/861419288909033472/VTgXpevx_normal.jpg","https://pbs.twimg.com/profile_banners/43251266/1500606900","0099B9","5ED4DC","95E8EC","3C3940",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:51 +0000 2017",895752072825581568,"895752072825581568","RT @Frost1997Tom: Hate them girls on holiday what just sit round pool thinking they look like  Tammy hembrow, do a cannon ball ya mardy slag",FALSE,"()","()","((screen_name . Frost1997Tom) (name . Tom Frost) (id . 2843912193) (id_str . 2843912193) (indices . #(3 16)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,2767160721,"2767160721","Em🐘","emkatexo","wales ","| 21 | catfish and the bottlemen | the 1975 | wine enthusiast |💘","https://t.co/Z4HXQUGw61","()",FALSE,4066,2743,2,"Thu Sep 11 14:26:41 +0000 2014",6046,NA,NA,FALSE,FALSE,2916,"en-GB",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/886553244675309568/6AixFmY5_normal.jpg","https://pbs.twimg.com/profile_images/886553244675309568/6AixFmY5_normal.jpg","https://pbs.twimg.com/profile_banners/2767160721/1500226315","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,5237,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:50 +0000 2017",895752072372420608,"895752072372420608","RT @dismissz: it's sad

knowing that

i love others

more than 

i love myself;

i hate to see others

in pain

but when it

comes to me,…",FALSE,"()","()","((screen_name . dismissz) (name . hopeless) (id . 2809346187) (id_str . 2809346187) (indices . #(3 12)))","()","en","recent","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,715441189751631872,"715441189751631872","Travel Vibes","Itravelvibes","Worldwide","Tweeting my thoughts and feelings.i hope to inspire each and every one of you! 28 May 2017",NA,"()",FALSE,47962,41548,112,"Thu Mar 31 07:30:46 +0000 2016",8,NA,NA,FALSE,FALSE,400373,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/801160403208245249/OKX3cEHc_normal.jpg","https://pbs.twimg.com/profile_images/801160403208245249/OKX3cEHc_normal.jpg",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,358,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:50 +0000 2017",895752071974051841,"895752071974051841","i really hate people who orbit, give out money for attention",FALSE,"()","()","()","()","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,2843219988,"2843219988","Cycer//747","Cycer747","Ｎｅｏｎ／／Ｃｉｔｙ","綾波 レイ Enthusiast // Aussie // Shy //Discord: Cycer#4191 // English // Pyon! // Ｎｅｏｎ　Ｄｒｅａｍｅｒ","https://t.co/fEmRyPFUGg","()",FALSE,216,748,2,"Tue Oct 07 08:27:45 +0000 2014",1457,-25200,"Pacific Time (US & Canada)",FALSE,FALSE,4968,"en",FALSE,FALSE,FALSE,"131516","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif",TRUE,"http://pbs.twimg.com/profile_images/893105781175853057/jXsBsn50_normal.jpg","https://pbs.twimg.com/profile_images/893105781175853057/jXsBsn50_normal.jpg","https://pbs.twimg.com/profile_banners/2843219988/1500933605","97C8D7","000000","000000","000000",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:50 +0000 2017",895752071697268738,"895752071697268738","RT @TheCosmos_: Oh honey :( Male bees don't pollinate .... he's probably cheating. And he can't even come up with a decent lie?! I hate men…",FALSE,"()","()","((screen_name . TheCosmos_) (name . alli☀️) (id . 239551866) (id_str . 239551866) (indices . #(3 14)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,762085826415263744,"762085826415263744","Hi","Elisavsr","","what's going on // SC","https://t.co/RmgOp53cNv","()",FALSE,55,166,2,"Sun Aug 07 00:39:55 +0000 2016",2061,NA,NA,FALSE,FALSE,3561,"fr",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/895035761124401153/AA-aJc3-_normal.jpg","https://pbs.twimg.com/profile_images/895035761124401153/AA-aJc3-_normal.jpg","https://pbs.twimg.com/profile_banners/762085826415263744/1502228442","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,TRUE,26733,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:50 +0000 2017",895752071617576960,"895752071617576960","RT @HarmlessYardDog: Double Down on Anti-White Hate, I'm Sure It Won't Backfire!  

https://t.co/LABaZPXTpI https://t.co/xnvu9GKbpr",FALSE,"()","()","((screen_name . HarmlessYardDog) (name . Battle Beagle) (id . 1226167963) (id_str . 1226167963) (indices . #(3 19)))","((url . https://t.co/LABaZPXTpI) (expanded_url . http://www.foxnews.com/opinion/2017/08/08/school-ap-and-honors-classes-will-be-decided-by-skin-color-not-intelligence.amp.html) (display_url . foxnews.com/opinion/2017/0…) (indices . #(84 107)))","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,1662709308,"1662709308","Bre Faucheux","Bre_Faucheux","United States","#Traditionalist #AltRight #Nationalist #Author. #YouTuber. Host of 27Crows Radio. https://t.co/XRsd2XiExa","https://t.co/Vf1ZSY6wjf","((url . https://t.co/XRsd2XiExa) (expanded_url . http://27crowsradio.com) (display_url . 27crowsradio.com) (indices . #(82 105)))",FALSE,2799,428,53,"Sun Aug 11 14:52:14 +0000 2013",37150,NA,NA,FALSE,FALSE,12643,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png",FALSE,"http://pbs.twimg.com/profile_images/856930793028894724/VLtjNoiz_normal.jpg","https://pbs.twimg.com/profile_images/856930793028894724/VLtjNoiz_normal.jpg","https://pbs.twimg.com/profile_banners/1662709308/1408651696","335561","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,3,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:50 +0000 2017",895752071571439616,"895752071571439616","@briandjaye I hate that I heard that in her voice . I'm WEAK",FALSE,"()","()","((screen_name . briandjaye) (name . Jaye's Wife) (id . 465127920) (id_str . 465127920) (indices . #(0 11)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",895750550435749888,"895750550435749888",465127920,"465127920","briandjaye",178009781,"178009781","Mrs.S💖💍","draketaughtme__","","I have no idea what I'm doing but it's working..🤷🏽‍♀️|| married to my bestfriend💙",NA,"()",FALSE,1980,948,4,"Fri Aug 13 16:50:04 +0000 2010",4828,-21600,"Mountain Time (US & Canada)",TRUE,FALSE,48646,"en",FALSE,FALSE,FALSE,"FF6699","http://pbs.twimg.com/profile_background_images/599764172/bv5j54vav7wi0qmy93gx.jpeg","https://pbs.twimg.com/profile_background_images/599764172/bv5j54vav7wi0qmy93gx.jpeg",TRUE,"http://pbs.twimg.com/profile_images/893355560271310848/KU7rUhKK_normal.jpg","https://pbs.twimg.com/profile_images/893355560271310848/KU7rUhKK_normal.jpg","https://pbs.twimg.com/profile_banners/178009781/1499874554","91D2FA","FFFFFF","DDEEF6","333333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,1,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:50 +0000 2017",895752071370223618,"895752071370223618","I hate liquor so bad just the thought of the after taste makes me nauseous.. even when I mix it with my Dr Pepper 🤢",FALSE,"()","()","()","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,282737196,"282737196","Alyssa Brown-Cole","ErrthangRegula","NORFOLK","jus a lil crazy 🎈Snap: ErrthangRegula; 🤞🏼🌺 ❣️ happily married 2Coty❣️VLBC 🌺🤞🏼","https://t.co/LJSbUAwYDb","()",FALSE,23332,4601,291,"Fri Apr 15 20:28:26 +0000 2011",2057,-18000,"Quito",TRUE,FALSE,45068,"en",FALSE,FALSE,FALSE,"E30C0C","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/881848599931441152/24A2uYrV_normal.jpg","https://pbs.twimg.com/profile_images/881848599931441152/24A2uYrV_normal.jpg","https://pbs.twimg.com/profile_banners/282737196/1501832590","000000","000000","EDB532","000000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:50 +0000 2017",895752071005306883,"895752071005306883","RT @TheCosmos_: Oh honey :( Male bees don't pollinate .... he's probably cheating. And he can't even come up with a decent lie?! I hate men…",FALSE,"()","()","((screen_name . TheCosmos_) (name . alli☀️) (id . 239551866) (id_str . 239551866) (indices . #(3 14)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,3846339166,"3846339166","Natalie VanDen","natalievan816","Green Bay, WI","ahs",NA,"()",FALSE,234,612,0,"Fri Oct 02 21:05:37 +0000 2015",2747,NA,NA,TRUE,FALSE,1567,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/886679597726793728/dP2d2o6t_normal.jpg","https://pbs.twimg.com/profile_images/886679597726793728/dP2d2o6t_normal.jpg","https://pbs.twimg.com/profile_banners/3846339166/1500235921","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,TRUE,26733,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:50 +0000 2017",895752070476709890,"895752070476709890","RT @TheCosmos_: Oh honey :( Male bees don't pollinate .... he's probably cheating. And he can't even come up with a decent lie?! I hate men…",FALSE,"()","()","((screen_name . TheCosmos_) (name . alli☀️) (id . 239551866) (id_str . 239551866) (indices . #(3 14)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,746888642631602176,"746888642631602176","Diana","dianaxavila","","",NA,"()",FALSE,79,64,0,"Sun Jun 26 02:11:43 +0000 2016",4351,NA,NA,TRUE,FALSE,1430,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/891609792380231681/EhHO7ivs_normal.jpg","https://pbs.twimg.com/profile_images/891609792380231681/EhHO7ivs_normal.jpg","https://pbs.twimg.com/profile_banners/746888642631602176/1501413684","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,TRUE,26733,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:50 +0000 2017",895752070237745152,"895752070237745152","RT @TheCosmos_: Oh honey :( Male bees don't pollinate .... he's probably cheating. And he can't even come up with a decent lie?! I hate men…",FALSE,"()","()","((screen_name . TheCosmos_) (name . alli☀️) (id . 239551866) (id_str . 239551866) (indices . #(3 14)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,811084430,"811084430","alfred","lfred_mejia","","I'm trying to be the biggest n best little dad I can be. Stevie Nicks is my hero. Insta/Snap: alfredjonathan. Art posted on insta: alfredjonathansart",NA,"()",FALSE,339,234,1,"Sat Sep 08 14:58:01 +0000 2012",29402,-18000,"Central Time (US & Canada)",TRUE,FALSE,14600,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/893727158576832512/RkQhI1SH_normal.jpg","https://pbs.twimg.com/profile_images/893727158576832512/RkQhI1SH_normal.jpg","https://pbs.twimg.com/profile_banners/811084430/1501528231","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,TRUE,26733,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:50 +0000 2017",895752069747019776,"895752069747019776","RT @KingThandie: I hate when people message me to do small talk. Please leave me alone",FALSE,"()","()","((screen_name . KingThandie) (name . This woman) (id . 762393531738652673) (id_str . 762393531738652673) (indices . #(3 15)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,306798836,"306798836","abigail🌺","ThatGirlAbs_","LDN.","https://t.co/a2EUEqz260 | Find your happy place, & stay there✨","https://t.co/w8yvaztLxe","((url . https://t.co/a2EUEqz260) (expanded_url . http://www.youtube.com/ThatGirlAbs) (display_url . youtube.com/ThatGirlAbs) (indices . #(0 23)))",FALSE,795,469,10,"Sat May 28 13:28:01 +0000 2011",103,7200,"Amsterdam",TRUE,FALSE,15126,"en",FALSE,FALSE,FALSE,"000000","http://pbs.twimg.com/profile_background_images/386843847/376142_2707805468798_1666659843_2549736_1149969654_n.jpg","https://pbs.twimg.com/profile_background_images/386843847/376142_2707805468798_1666659843_2549736_1149969654_n.jpg",FALSE,"http://pbs.twimg.com/profile_images/887647429209853952/qT8vwkcB_normal.jpg","https://pbs.twimg.com/profile_images/887647429209853952/qT8vwkcB_normal.jpg","https://pbs.twimg.com/profile_banners/306798836/1494913119","FF2EFF","0F2FFF","575757","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,41,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:50 +0000 2017",895752069579243520,"895752069579243520","I fuckn HATE yo stupid ass @realDonaldTrump u fuckn up the WORLD🌎",FALSE,"()","()","((screen_name . realDonaldTrump) (name . Donald J. Trump) (id . 25073877) (id_str . 25073877) (indices . #(27 43)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,31439521,"31439521","Kandyy🍭","_kandymarie","","FOLLOW OR NOT 🤦🏾‍♀️ YALL REALLY ANNOYING AF FR.... ZYHEIR,ZYHON & JR 💚",NA,"()",FALSE,711,648,11,"Wed Apr 15 15:55:06 +0000 2009",598,-18000,"Central Time (US & Canada)",TRUE,FALSE,54972,"en",FALSE,FALSE,FALSE,"131516","http://pbs.twimg.com/profile_background_images/489232530/kkk.jpg","https://pbs.twimg.com/profile_background_images/489232530/kkk.jpg",FALSE,"http://pbs.twimg.com/profile_images/821546824964173824/Zc56vYFo_normal.jpg","https://pbs.twimg.com/profile_images/821546824964173824/Zc56vYFo_normal.jpg","https://pbs.twimg.com/profile_banners/31439521/1439821957","009999","EEEEEE","EFEFEF","333333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:50 +0000 2017",895752069554089985,"895752069554089985","We hate jabs 💉💉💉 #elijah #babyboy #8weeksold xxx https://t.co/Qk95hOsb55",FALSE,"((text . elijah) (indices . #(17 24)))","()","()","((url . https://t.co/Qk95hOsb55) (expanded_url . https://www.instagram.com/p/BXoKvA0Bibw/) (display_url . instagram.com/p/BXoKvA0Bibw/) (indices . #(49 72)))","en","recent","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",NA,NA,NA,NA,NA,469731399,"469731399","Laura Baudoino","baudoino1","England","Owner of @sniperbootcamps",NA,"()",FALSE,125,135,7,"Fri Jan 20 22:44:29 +0000 2012",181,NA,NA,FALSE,FALSE,1063,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/625388942460891136/3hJdMZsq_normal.jpg","https://pbs.twimg.com/profile_images/625388942460891136/3hJdMZsq_normal.jpg","https://pbs.twimg.com/profile_banners/469731399/1437602468","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:50 +0000 2017",895752069138702336,"895752069138702336","RT @karacough: I hate myself but I love myself, you know? https://t.co/gl9ak2aLGc",FALSE,"()","()","((screen_name . karacough) (name . Megara) (id . 3283977841) (id_str . 3283977841) (indices . #(3 13)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,3285652266,"3285652266","ThompsonTalk","__EmThompson__","Bakersfield, CA","May the bridges I burn light the way. Aries. 22.",NA,"()",FALSE,108,236,1,"Mon Jul 20 17:59:23 +0000 2015",999,NA,NA,FALSE,FALSE,519,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/841160947083358208/i3UmUOYE_normal.jpg","https://pbs.twimg.com/profile_images/841160947083358208/i3UmUOYE_normal.jpg","https://pbs.twimg.com/profile_banners/3285652266/1484552138","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,3,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:50 +0000 2017",895752068652294144,"895752068652294144","RT @CTFletcherISYMF: I'LL ADMIT IT I HAD A PROBLEM WITH LOVING PEOPLE WHO HATE ME FOR NO REASON, MAYBE I NEEDED THIS TO SHOW ME HOW TO LOVE…",FALSE,"()","()","((screen_name . CTFletcherISYMF) (name . C.T. Fletcher) (id . 1278377149) (id_str . 1278377149) (indices . #(3 19)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,1362509113,"1362509113","Steve Budick","SBudick","","",NA,"()",FALSE,62,92,0,"Thu Apr 18 17:37:40 +0000 2013",259,NA,NA,FALSE,FALSE,525,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/702270966253101056/3-OLR7-M_normal.jpg","https://pbs.twimg.com/profile_images/702270966253101056/3-OLR7-M_normal.jpg","https://pbs.twimg.com/profile_banners/1362509113/1366331702","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,77,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:50 +0000 2017",895752068555833344,"895752068555833344","@stefanpeters98 hate u xx",FALSE,"()","()","((screen_name . stefanpeters98) (name . Stefan Peters) (id . 182028517) (id_str . 182028517) (indices . #(0 15)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",895751433999572993,"895751433999572993",182028517,"182028517","stefanpeters98",459528459,"459528459","🎀alby🎀","blemsquad","brighton / london","semen is vegan","https://t.co/bJolUiqmi6","()",FALSE,3064,301,44,"Mon Jan 09 19:33:01 +0000 2012",37385,3600,"London",TRUE,FALSE,6754,"en",FALSE,FALSE,FALSE,"00AEFF","http://pbs.twimg.com/profile_background_images/378800000182311390/CrBKIOPG.jpeg","https://pbs.twimg.com/profile_background_images/378800000182311390/CrBKIOPG.jpeg",TRUE,"http://pbs.twimg.com/profile_images/895668723213901824/7GDmsiUI_normal.jpg","https://pbs.twimg.com/profile_images/895668723213901824/7GDmsiUI_normal.jpg","https://pbs.twimg.com/profile_banners/459528459/1493812800","ABB8C2","000000","78C0A8","5E412F",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:49 +0000 2017",895752068018741250,"895752068018741250","RT @TheCosmos_: Oh honey :( Male bees don't pollinate .... he's probably cheating. And he can't even come up with a decent lie?! I hate men…",FALSE,"()","()","((screen_name . TheCosmos_) (name . alli☀️) (id . 239551866) (id_str . 239551866) (indices . #(3 14)))","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,783367970,"783367970","oscar","Oscaar_Tinoco","Arizona","",NA,"()",FALSE,455,311,2,"Sun Aug 26 23:12:10 +0000 2012",12748,NA,NA,TRUE,FALSE,19402,"en",FALSE,FALSE,FALSE,"131516","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif",TRUE,"http://pbs.twimg.com/profile_images/859173481086320644/eS2YI60J_normal.jpg","https://pbs.twimg.com/profile_images/859173481086320644/eS2YI60J_normal.jpg","https://pbs.twimg.com/profile_banners/783367970/1501479945","3809F0","000000","DDEEF6","333333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,TRUE,26733,0,FALSE,FALSE,"en"
