"created_at","id","id_str","text","truncated","entities:hashtags","entities:symbols","entities:user_mentions:screen_name","entities:user_mentions:name","entities:user_mentions:id","entities:user_mentions:id_str","entities:user_mentions:indices","entities:urls","metadata:iso_language_code","metadata:result_type","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","user:id","user:id_str","user:name","user:screen_name","user:location","user:description","user:url","user:entities:url:urls:url","user:entities:url:urls:expanded_url","user:entities:url:urls:display_url","user:entities:url:urls:indices","user:entities:description:urls:url","user:entities:description:urls:expanded_url","user:entities:description:urls:display_url","user:entities:description:urls:indices","user:protected","user:followers_count","user:friends_count","user:listed_count","user:created_at","user:favourites_count","user:utc_offset","user:time_zone","user:geo_enabled","user:verified","user:statuses_count","user:lang","user:contributors_enabled","user:is_translator","user:is_translation_enabled","user:profile_background_color","user:profile_background_image_url","user:profile_background_image_url_https","user:profile_background_tile","user:profile_image_url","user:profile_image_url_https","user:profile_banner_url","user:profile_link_color","user:profile_sidebar_border_color","user:profile_sidebar_fill_color","user:profile_text_color","user:profile_use_background_image","user:has_extended_profile","user:default_profile","user:default_profile_image","user:following","user:follow_request_sent","user:notifications","user:translator_type","geo","coordinates","place","contributors","retweeted_status:created_at","retweeted_status:id","retweeted_status:id_str","retweeted_status:text","retweeted_status:truncated","retweeted_status:entities:hashtags","retweeted_status:entities:symbols","retweeted_status:entities:user_mentions:screen_name","retweeted_status:entities:user_mentions:name","retweeted_status:entities:user_mentions:id","retweeted_status:entities:user_mentions:id_str","retweeted_status:entities:user_mentions:indices","retweeted_status:entities:urls","retweeted_status:metadata:iso_language_code","retweeted_status:metadata:result_type","retweeted_status:source","retweeted_status:in_reply_to_status_id","retweeted_status:in_reply_to_status_id_str","retweeted_status:in_reply_to_user_id","retweeted_status:in_reply_to_user_id_str","retweeted_status:in_reply_to_screen_name","retweeted_status:user:id","retweeted_status:user:id_str","retweeted_status:user:name","retweeted_status:user:screen_name","retweeted_status:user:location","retweeted_status:user:description","retweeted_status:user:url","retweeted_status:user:entities:description:urls","retweeted_status:user:protected","retweeted_status:user:followers_count","retweeted_status:user:friends_count","retweeted_status:user:listed_count","retweeted_status:user:created_at","retweeted_status:user:favourites_count","retweeted_status:user:utc_offset","retweeted_status:user:time_zone","retweeted_status:user:geo_enabled","retweeted_status:user:verified","retweeted_status:user:statuses_count","retweeted_status:user:lang","retweeted_status:user:contributors_enabled","retweeted_status:user:is_translator","retweeted_status:user:is_translation_enabled","retweeted_status:user:profile_background_color","retweeted_status:user:profile_background_image_url","retweeted_status:user:profile_background_image_url_https","retweeted_status:user:profile_background_tile","retweeted_status:user:profile_image_url","retweeted_status:user:profile_image_url_https","retweeted_status:user:profile_link_color","retweeted_status:user:profile_sidebar_border_color","retweeted_status:user:profile_sidebar_fill_color","retweeted_status:user:profile_text_color","retweeted_status:user:profile_use_background_image","retweeted_status:user:has_extended_profile","retweeted_status:user:default_profile","retweeted_status:user:default_profile_image","retweeted_status:user:following","retweeted_status:user:follow_request_sent","retweeted_status:user:notifications","retweeted_status:user:translator_type","retweeted_status:geo","retweeted_status:coordinates","retweeted_status:place","retweeted_status:contributors","retweeted_status:is_quote_status","retweeted_status:retweet_count","retweeted_status:favorite_count","retweeted_status:favorited","retweeted_status:retweeted","retweeted_status:lang","is_quote_status","retweet_count","favorite_count","favorited","retweeted","lang"
"Thu Aug 10 21:01:42 +0000 2017",895752035466969088,"895752035466969088","RT @ZachO_oGibson: fall in love with taking care of yourself",FALSE,"()","()","ZachO_oGibson","SUNDOG",783011947,"783011947","3","()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,311780574,"311780574","mariah brewer","_Yayaaa_"," ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,109,109,0,"Mon Jun 06 01:47:28 +0000 2011",1763,-21600,"Mountain Time (US & Canada)",FALSE,FALSE,7036,"en",FALSE,FALSE,FALSE,"009966","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif",TRUE,"http://pbs.twimg.com/profile_images/888437520668786688/j89H85zI_normal.jpg","https://pbs.twimg.com/profile_images/888437520668786688/j89H85zI_normal.jpg","https://pbs.twimg.com/profile_banners/311780574/1435307583","04B387","FFFFFF","99CC33","3E4415",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Wed Aug 09 12:01:55 +0000 2017",895253808049045504,"895253808049045504","fall in love with taking care of yourself",FALSE,"()","()",NA,NA,NA,NA,NA,"()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,783011947,"783011947","SUNDOG","ZachO_oGibson","Black Hills ","spendin' money on memories. I believe in the good things comin'",NA,"()",FALSE,552,479,1,"Sun Aug 26 19:04:23 +0000 2012",5146,NA,NA,FALSE,FALSE,3296,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/895252628824670208/Fr24pwDv_normal.jpg","https://pbs.twimg.com/profile_images/895252628824670208/Fr24pwDv_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,1,14,FALSE,FALSE,"en",FALSE,1,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:42 +0000 2017",895752035391254528,"895752035391254528","so different wow i love this 😂 https://t.co/BxwVe1wKbQ",FALSE,"()","()",NA,NA,NA,NA,NA,"((url . https://t.co/BxwVe1wKbQ) (expanded_url . https://twitter.com/whyareyoucrazyy/status/895751448813867009) (display_url . twitter.com/whyareyoucrazy…) (indices . #(31 54)))","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,880358727127252992,"880358727127252992","serena","falsewurld","fake life | embry","six six six, call me","https://t.co/4Ulx07iRFJ","https://t.co/4Ulx07iRFJ","http://curiouscat.me/lgbaddietq","curiouscat.me/lgbaddietq","0",NA,NA,NA,NA,FALSE,560,236,6,"Thu Jun 29 09:34:11 +0000 2017",3827,NA,NA,FALSE,FALSE,6498,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/895389461944582144/6C51KhNT_normal.jpg","https://pbs.twimg.com/profile_images/895389461944582144/6C51KhNT_normal.jpg","https://pbs.twimg.com/profile_banners/880358727127252992/1502335845","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:42 +0000 2017",895752035177508869,"895752035177508869","@justinbieber goodnight my love 💕",FALSE,"()","()","justinbieber","Justin Bieber",27260086,"27260086","0","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,27260086,"27260086","justinbieber",222555063,"222555063","shami","JustinWaitForMe","","If you don't give it all you got you're only cheating yourself.","https://t.co/2B1YApubbx","https://t.co/2B1YApubbx","http://smarturl.it/JBPurpose","smarturl.it/JBPurpose","0",NA,NA,NA,NA,FALSE,2459,434,57,"Fri Dec 03 19:20:19 +0000 2010",94455,7200,"Amsterdam",TRUE,FALSE,235107,"en",FALSE,FALSE,FALSE,"171E21","http://pbs.twimg.com/profile_background_images/710507549/b28b3729b1764dc913f697afe5c667d5.jpeg","https://pbs.twimg.com/profile_background_images/710507549/b28b3729b1764dc913f697afe5c667d5.jpeg",TRUE,"http://pbs.twimg.com/profile_images/894855623535472640/OHc1Crji_normal.jpg","https://pbs.twimg.com/profile_images/894855623535472640/OHc1Crji_normal.jpg","https://pbs.twimg.com/profile_banners/222555063/1502185182","0084B4","FFFFFF","DDEEF6","333333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:42 +0000 2017",895752035156594688,"895752035156594688","@DadAndTwo Poor love..",FALSE,"()","()","DadAndTwo","DadAndTwo",1315288134,"1315288134","0","()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",895751748752723969,"895751748752723969",1315288134,"1315288134","DadAndTwo",232138606,"232138606","Lulu","Mmelulu","Englandshire","No I bloody won't! Chucked out of the brownies* Sanity** poss rules in this Twitter account. 
Addicted to #NewAlanBennettMonologues
* I WAS FRAMED
 **disclaimer","https://t.co/pH6kGgtCwV","https://t.co/pH6kGgtCwV","https://lulubellesite.wordpress.com/","lulubellesite.wordpress.com","0",NA,NA,NA,NA,FALSE,1221,418,19,"Thu Dec 30 10:10:04 +0000 2010",121691,3600,"London",TRUE,FALSE,102384,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/892299523443261440/wIkf6ZG9_normal.jpg","https://pbs.twimg.com/profile_images/892299523443261440/wIkf6ZG9_normal.jpg","https://pbs.twimg.com/profile_banners/232138606/1430948846","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:42 +0000 2017",895752035013971969,"895752035013971969","RT @mhmd_mrsy: I love you darling؟؟ https://t.co/MezKHQA5U0",FALSE,"()","()","mhmd_mrsy","🎷عاشق عيون حبيبتي🎻",4560506842,"4560506842","3","()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,1383730741,"1383730741","shammod فهد","shammod2","","‏المحب للناس",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1500,2874,1,"Sat Apr 27 06:28:24 +0000 2013",8061,-36000,"Hawaii",FALSE,FALSE,13328,"ar",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/745377231799730176/UD_TISeW_normal.jpg","https://pbs.twimg.com/profile_images/745377231799730176/UD_TISeW_normal.jpg",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Tue Aug 08 19:21:59 +0000 2017",895002165793755136,"895002165793755136","I love you darling؟؟ https://t.co/MezKHQA5U0",FALSE,"()","()",NA,NA,NA,NA,NA,"()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,4560506842,"4560506842","🎷عاشق عيون حبيبتي🎻","mhmd_mrsy","","‏‏اعتذر لكل شخص اسات له بقول او تلميح",NA,"()",FALSE,1271,119,4,"Mon Dec 21 20:24:02 +0000 2015",23650,NA,NA,FALSE,FALSE,39770,"ar",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/886651806029406208/kEy1uVY3_normal.jpg","https://pbs.twimg.com/profile_images/886651806029406208/kEy1uVY3_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,2,3,FALSE,FALSE,"en",FALSE,2,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:42 +0000 2017",895752035005550592,"895752035005550592","RT @Pink: Beautiful Trauma 10/13/17 I could not be more excited right now. ""What About Us"" is out today (Thursday) THANKYOU for all the yea…",FALSE,"()","()","Pink","P!nk",28706024,"28706024","3","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,361989512,"361989512","Amanda Samaroo","Asamaroo613","Parkland, FL","We are all connected. NC native. Carolina @Panthers rule!! Writer, singer and nature lover. But none of those pay my bills. 😆","https://t.co/4nuZFAQwNs","https://t.co/4nuZFAQwNs","http://imdb.me/amandasamaroo","imdb.me/amandasamaroo","0",NA,NA,NA,NA,FALSE,512,435,62,"Thu Aug 25 17:27:47 +0000 2011",16581,NA,NA,TRUE,FALSE,6787,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/883130091315834880/vMNea0L8_normal.jpg","https://pbs.twimg.com/profile_images/883130091315834880/vMNea0L8_normal.jpg","https://pbs.twimg.com/profile_banners/361989512/1489785847","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Aug 10 09:37:48 +0000 2017",895579927654703104,"895579927654703104","Beautiful Trauma 10/13/17 I could not be more excited right now. ""What About Us"" is out today (Thursday) THANKYOU f… https://t.co/Btc1lyBhNU",TRUE,"()","()",NA,NA,NA,NA,NA,"((url . https://t.co/Btc1lyBhNU) (expanded_url . https://twitter.com/i/web/status/895579927654703104) (display_url . twitter.com/i/web/status/8…) (indices . #(117 140)))","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,28706024,"28706024","P!nk","Pink","los angeles","it's all happening","https://t.co/7OR98zuOdy","()",FALSE,29861593,437,64872,"Sat Apr 04 01:16:34 +0000 2009",357,-25200,"Pacific Time (US & Canada)",FALSE,TRUE,6380,"en",FALSE,FALSE,TRUE,"DBE9ED","http://pbs.twimg.com/profile_background_images/178806023/grammys13.jpg","https://pbs.twimg.com/profile_background_images/178806023/grammys13.jpg",FALSE,"http://pbs.twimg.com/profile_images/826271299043356672/p8mqOBKF_normal.jpg","https://pbs.twimg.com/profile_images/826271299043356672/p8mqOBKF_normal.jpg","CC3366","DBE9ED","E6F6F9","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"regular",NA,NA,NA,NA,FALSE,4577,19394,FALSE,FALSE,"en",FALSE,4577,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:42 +0000 2017",895752034858795008,"895752034858795008","RT @dubsteppenwolf: I love these old Chinese-Russian solidarity posters bc they always look like 2 happy dads just chilling on their gay ap…",FALSE,"()","()","dubsteppenwolf","🦇Sega Lugosi🦇",16496530,"16496530","3","()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,717034192,"717034192","☀Melting🍦Manny😓","SarcasticManny","Philadelphia","21
♑
Anxious, currently",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,115,628,4,"Wed Oct 16 02:42:47 +0000 2013",19246,-14400,"Eastern Time (US & Canada)",TRUE,FALSE,14501,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/432748066639052800/ltRZG6FW_normal.jpeg","https://pbs.twimg.com/profile_images/432748066639052800/ltRZG6FW_normal.jpeg","https://pbs.twimg.com/profile_banners/717034192/1392010174","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Wed Aug 09 23:29:54 +0000 2017",895426945667571712,"895426945667571712","I love these old Chinese-Russian solidarity posters bc they always look like 2 happy dads just chilling on their ga… https://t.co/yCr2otPhvI",TRUE,"()","()",NA,NA,NA,NA,NA,"((url . https://t.co/yCr2otPhvI) (expanded_url . https://twitter.com/i/web/status/895426945667571712) (display_url . twitter.com/i/web/status/8…) (indices . #(117 140)))","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,16496530,"16496530","🦇Sega Lugosi🦇","dubsteppenwolf","completely up my own ass","piss-tape truther, never been corncobbed online, karl marx's large adult failson//
god help us all, I'm back on my bullshit","https://t.co/FEoefrKryd","()",FALSE,11902,1118,113,"Sun Sep 28 08:27:09 +0000 2008",17994,-18000,"America/Chicago",FALSE,FALSE,18105,"en",FALSE,FALSE,FALSE,"022330","http://pbs.twimg.com/profile_background_images/155393829/4chanwallpaper.jpg","https://pbs.twimg.com/profile_background_images/155393829/4chanwallpaper.jpg",FALSE,"http://pbs.twimg.com/profile_images/873351204528689152/pMy0lLr3_normal.jpg","https://pbs.twimg.com/profile_images/873351204528689152/pMy0lLr3_normal.jpg","0084B4","A8C7F7","C0DFEC","333333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,9165,26612,FALSE,FALSE,"en",FALSE,9165,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:42 +0000 2017",895752034783309825,"895752034783309825","@MeberEber I'm just now seeing this... but thanks GURL love you lots!!!💓😂",FALSE,"()","()","MeberEber","Navigator Kenz",3120416453,"3120416453","0","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",889657291414413313,"889657291414413313",3120416453,"3120416453","MeberEber",3242672125,"3242672125","Anna","annabensonnn","","Jesus Christ on a scoota",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,275,245,2,"Thu Jun 11 20:17:11 +0000 2015",1390,NA,NA,TRUE,FALSE,737,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/893473303351971841/bTu91RdN_normal.jpg","https://pbs.twimg.com/profile_images/893473303351971841/bTu91RdN_normal.jpg","https://pbs.twimg.com/profile_banners/3242672125/1501990834","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:42 +0000 2017",895752034741354496,"895752034741354496","RT @TerenceAlbacity: We're all Americans and wanting trump doing a bad job is like being on an airplane with people you dislike and hoping…",FALSE,"()","()","TerenceAlbacity","T 🇺🇸",741682232671113217,"741682232671113217","3","()","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,821850812594974720,"821850812594974720","Trump_All_The_WAY","Love_The_USA","Maryland, USA","Proverb 3:5 Trust in the Lord with all your heart  and lean not on your own understanding;in all your ways submit to him, and he will make your paths straight",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2683,2618,0,"Wed Jan 18 22:44:37 +0000 2017",1989,-14400,"Eastern Time (US & Canada)",FALSE,FALSE,2421,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/891736228676194305/h56CEwEZ_normal.jpg","https://pbs.twimg.com/profile_images/891736228676194305/h56CEwEZ_normal.jpg","https://pbs.twimg.com/profile_banners/821850812594974720/1486590422","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Aug 10 20:13:36 +0000 2017",895739934052556800,"895739934052556800","We're all Americans and wanting trump doing a bad job is like being on an airplane with people you dislike and hoping the pilot crashes 😑",FALSE,"()","()",NA,NA,NA,NA,NA,"()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,741682232671113217,"741682232671113217","T 🇺🇸","TerenceAlbacity","Trump City","","https://t.co/4cR1g14BMg","()",FALSE,3022,4610,2,"Sat Jun 11 17:23:19 +0000 2016",141,-25200,"Pacific Time (US & Canada)",TRUE,FALSE,36,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/884435192835842048/rtxBFEYg_normal.jpg","https://pbs.twimg.com/profile_images/884435192835842048/rtxBFEYg_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,((id . fbd6d2f5a4e4a15e) (url . https://api.twitter.com/1.1/geo/id/fbd6d2f5a4e4a15e.json) (place_type . admin) (name . California) (full_name . California, USA) (country_code . US) (country . United States) (contained_within . #()) (bounding_box (type . Polygon) (coordinates . #(#(#(-124.482003 32.528832) #(-114.131212 32.528832) #(-114.131212 42.009519) #(-124.482003 42.009519))))) (attributes)),NA,FALSE,10,33,FALSE,FALSE,"en",FALSE,10,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:42 +0000 2017",895752034728673282,"895752034728673282","Can we chat? FREE weekly inspiration for a life you'll love. https://t.co/DFn1WRcJH6  #iBloom #iChoose2LoveMyLife",FALSE,"((text . iBloom) (indices . #(86 93)))","()",NA,NA,NA,NA,NA,"((url . https://t.co/DFn1WRcJH6) (expanded_url . http://ow.ly/L4Rvy) (display_url . ow.ly/L4Rvy) (indices . #(61 84)))","en","recent","<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",NA,NA,NA,NA,NA,15689652,"15689652","iBloom","iBloom","","Revolutionizing the way women do business and live life! Ready for a breakthrough before you have a breakdown? Click Here: https://t.co/vyQIdUMnjQ","http://t.co/FYMT3tVqUA","http://t.co/FYMT3tVqUA","http://www.ibloom.co","ibloom.co","0","https://t.co/vyQIdUMnjQ","http://bit.ly/2kiPcgg","bit.ly/2kiPcgg","123",FALSE,15199,12546,912,"Fri Aug 01 14:37:59 +0000 2008",619,-14400,"Eastern Time (US & Canada)",FALSE,FALSE,50160,"en",FALSE,FALSE,FALSE,"C0DEED","http://pbs.twimg.com/profile_background_images/378800000068180109/d3c94551281c7c8a51c03cf03c7e6b12.png","https://pbs.twimg.com/profile_background_images/378800000068180109/d3c94551281c7c8a51c03cf03c7e6b12.png",FALSE,"http://pbs.twimg.com/profile_images/510044455462649856/5I3HAzBY_normal.jpeg","https://pbs.twimg.com/profile_images/510044455462649856/5I3HAzBY_normal.jpeg","https://pbs.twimg.com/profile_banners/15689652/1458668035","0084B4","FFFFFF","DDFFCC","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
"Thu Aug 10 21:01:41 +0000 2017",895752034657468416,"895752034657468416","Y'all sure these ""reality tv shows"" are real?!
#Love&amp;HiphopHollywood",FALSE,"((text . Love) (indices . #(47 52)))","()",NA,NA,NA,NA,NA,"()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,1343300432,"1343300432","ICE_BLAQ_ZA","ICE_BLAQ_ZA","Cape Town - Edikeni","i follow @BantuHolomisa | Radio junky | love of Music & Art| Dj wannabe | Partier |inspired by life |✌is my ⚽ team | LAC are #Ballerz | #RIPTaThami",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,417,587,6,"Thu Apr 11 01:54:46 +0000 2013",468,NA,NA,TRUE,FALSE,10189,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/778685126393810945/QWxznJ4B_normal.jpg","https://pbs.twimg.com/profile_images/778685126393810945/QWxznJ4B_normal.jpg","https://pbs.twimg.com/profile_banners/1343300432/1393581074","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,"en"
